locus,mf,condition,Growth rate (h-1)
b1084,0.00101325753099977,Chemostat.mu.0.35,0.35
b1719,0.000638491046931365,Chemostat.mu.0.35,0.35
b2926,0.008513213959084866,Chemostat.mu.0.35,0.35
b1761,0.0021838244503739404,Chemostat.mu.0.35,0.35
b2551,0.003206335474807501,Chemostat.mu.0.35,0.35
b1243,0.0028824632046249286,Chemostat.mu.0.35,0.35
b0095,0.0009207225966618954,Chemostat.mu.0.35,0.35
b4014,0.007171457411185613,Chemostat.mu.0.35,0.35
b2283,0.0011566866792234894,Chemostat.mu.0.35,0.35
b2763,0.0006940120075340919,Chemostat.mu.0.35,0.35
b3863,0.0003150814514204777,Chemostat.mu.0.35,0.35
b1779,0.005829700863286371,Chemostat.mu.0.35,0.35
b4006,0.0005598363527441675,Chemostat.mu.0.35,0.35
b3708,0.0012445948668444754,Chemostat.mu.0.35,0.35
b1276,0.0009716168105477269,Chemostat.mu.0.35,0.35
b2286,0.000828187662324016,Chemostat.mu.0.35,0.35
b3870,0.003178574994506139,Chemostat.mu.0.35,0.35
b0074,0.001684135804949396,Chemostat.mu.0.35,0.35
b3588,0.0013463832946161425,Chemostat.mu.0.35,0.35
b2133,0.0003095293553602053,Chemostat.mu.0.35,0.35
b2976,0.0009623633171139363,Chemostat.mu.0.35,0.35
b0720,0.009808703039815174,Chemostat.mu.0.35,0.35
b0606,0.0007726667017212892,Chemostat.mu.0.35,0.35
b0957,0.029055969382094,Chemostat.mu.0.35,0.35
b3729,0.0010965389719038655,Chemostat.mu.0.35,0.35
b0194,0.0013602635347668235,Chemostat.mu.0.35,0.35
b3317,0.00261873864176197,Chemostat.mu.0.35,0.35
b2234,0.0005505828593103799,Chemostat.mu.0.35,0.35
b3498,0.0004811816585569701,Chemostat.mu.0.35,0.35
b2530,0.0028870899513418185,Chemostat.mu.0.35,0.35
b3426,4.3537686605971995e-05,Chemostat.mu.0.35,0.35
b3734,0.005690898461779552,Chemostat.mu.0.35,0.35
b2764,0.0006662515272327278,Chemostat.mu.0.35,0.35
b3178,0.00101325753099977,Chemostat.mu.0.35,0.35
b3783,0.0008004271820226531,Chemostat.mu.0.35,0.35
b2942,0.001684135804949396,Chemostat.mu.0.35,0.35
b2508,0.0016054811107622004,Chemostat.mu.0.35,0.35
b0484,0.0021097965029036356,Chemostat.mu.0.35,0.35
b3169,0.0013139960675978804,Chemostat.mu.0.35,0.35
b3295,0.003946614949510532,Chemostat.mu.0.35,0.35
b2890,0.0007958004353057588,Chemostat.mu.0.35,0.35
b2114,0.0006940120075340919,Chemostat.mu.0.35,0.35
b2029,0.002058902289017802,Chemostat.mu.0.35,0.35
b2150,0.008096806754564407,Chemostat.mu.0.35,0.35
b3460,0.010410180113011416,Chemostat.mu.0.35,0.35
b4019,0.00026650061089309135,Chemostat.mu.0.35,0.35
b3236,0.01499065936273643,Chemostat.mu.0.35,0.35
b3871,0.0004566599009574324,Chemostat.mu.0.35,0.35
b1614,0.0005181956322921217,Chemostat.mu.0.35,0.35
b0150,0.0004538838529272962,Chemostat.mu.0.35,0.35
b0441,0.000638491046931365,Chemostat.mu.0.35,0.35
b1286,0.0003326630889446749,Chemostat.mu.0.35,0.35
b0680,0.00030027586192641665,Chemostat.mu.0.35,0.35
b2925,0.002817688750588414,Chemostat.mu.0.35,0.35
b2414,0.011474331857896989,Chemostat.mu.0.35,0.35
b1783,0.0005320758724428037,Chemostat.mu.0.35,0.35
b2751,0.0003770798574268569,Chemostat.mu.0.35,0.35
b1830,0.00020542755423009113,Chemostat.mu.0.35,0.35
b3846,0.0010317645178673511,Chemostat.mu.0.35,0.35
b0688,0.000698638754250986,Chemostat.mu.0.35,0.35
b0008,0.0018784591670589397,Chemostat.mu.0.35,0.35
b4260,0.0006199840600637887,Chemostat.mu.0.35,0.35
b0004,0.001841445193323787,Chemostat.mu.0.35,0.35
lpdA,0.004247353486108643,Chemostat.mu.0.35,0.35
b0325,0.0007495329681368195,Chemostat.mu.0.35,0.35
b0053,0.00035672217187252356,Chemostat.mu.0.35,0.35
b4179,0.0002484562986972051,Chemostat.mu.0.35,0.35
b0930,0.0014342914822371188,Chemostat.mu.0.35,0.35
b0893,0.0006292375534975764,Chemostat.mu.0.35,0.35
b4034,0.006061038199131067,Chemostat.mu.0.35,0.35
b4245,0.0031970819813737198,Chemostat.mu.0.35,0.35
b3771,0.00025632176811592465,Chemostat.mu.0.35,0.35
b1687,0.00025956049081775085,Chemostat.mu.0.35,0.35
b2155,0.00014296647355202286,Chemostat.mu.0.35,0.35
b0882,0.0002993505125830386,Chemostat.mu.0.35,0.35
b0161,0.00045110780489716006,Chemostat.mu.0.35,0.35
b0054,0.0002484562986972051,Chemostat.mu.0.35,0.35
b1274,0.00029518644053783333,Chemostat.mu.0.35,0.35
b1876,0.0002294866371579398,Chemostat.mu.0.35,0.35
b2400,0.0005181956322921217,Chemostat.mu.0.35,0.35
b0169,0.002817688750588414,Chemostat.mu.0.35,0.35
b2132,6.431177936482584e-05,Chemostat.mu.0.35,0.35
b2096,0.005459561125934855,Chemostat.mu.0.35,0.35
b1101,0.002627992135195761,Chemostat.mu.0.35,0.35
b1062,0.0006801317673834098,Chemostat.mu.0.35,0.35
b3960,0.00036458764129124313,Chemostat.mu.0.35,0.35
b0674,0.0004673014184062882,Chemostat.mu.0.35,0.35
b0928,0.0022347186642597736,Chemostat.mu.0.35,0.35
b0728,0.0040854173510173515,Chemostat.mu.0.35,0.35
b0729,0.002993505125830386,Chemostat.mu.0.35,0.35
b0438,0.0006061038199131068,Chemostat.mu.0.35,0.35
b3931,0.00039604951896612223,Chemostat.mu.0.35,0.35
b1114,9.392295835294706e-05,Chemostat.mu.0.35,0.35
b1714,0.0009669900638308364,Chemostat.mu.0.35,0.35
b3256,0.00041270580714694035,Chemostat.mu.0.35,0.35
b2323,0.0037152776136658355,Chemostat.mu.0.35,0.35
b0221,0.0003622742679327959,Chemostat.mu.0.35,0.35
b2095,0.001466678709255381,Chemostat.mu.0.35,0.35
b4177,0.0024336687730862174,Chemostat.mu.0.35,0.35
b2780,0.00020866627693191732,Chemostat.mu.0.35,0.35
b1264,0.0004811816585569701,Chemostat.mu.0.35,0.35
b3213,0.0005135688855752282,Chemostat.mu.0.35,0.35
b3671,0.0007495329681368195,Chemostat.mu.0.35,0.35
b1479,0.00017905509794379534,Chemostat.mu.0.35,0.35
b0724,0.0008652016360591675,Chemostat.mu.0.35,0.35
gpmI,0.0003446926304085987,Chemostat.mu.0.35,0.35
b0575,0.00027066468293829565,Chemostat.mu.0.35,0.35
b4174,0.00040807906043004605,Chemostat.mu.0.35,0.35
b3035,0.001189073906241742,Chemostat.mu.0.35,0.35
b3308,0.0020450220488671214,Chemostat.mu.0.35,0.35
b0185,0.000624610806780683,Chemostat.mu.0.35,0.35
b4041,0.00016795090582325054,Chemostat.mu.0.35,0.35
b2320,0.00014990659362736428,Chemostat.mu.0.35,0.35
b0907,0.0018368184466068965,Chemostat.mu.0.35,0.35
b2464,0.00029102236849262904,Chemostat.mu.0.35,0.35
b3565,6.940120075340918e-05,Chemostat.mu.0.35,0.35
b1852,0.000348856702453804,Chemostat.mu.0.35,0.35
b4024,0.0003261856435410234,Chemostat.mu.0.35,0.35
b2600,0.00016332415910635625,Chemostat.mu.0.35,0.35
b1920,0.0015499601501594764,Chemostat.mu.0.35,0.35
b0727,0.0017165230319676579,Chemostat.mu.0.35,0.35
pckA,0.0036088624391772783,Chemostat.mu.0.35,0.35
b4235,0.00026464991220633325,Chemostat.mu.0.35,0.35
b2898,0.0003770798574268569,Chemostat.mu.0.35,0.35
b0584,6.569980337989402e-05,Chemostat.mu.0.35,0.35
b0805,4.404662874483033e-05,Chemostat.mu.0.35,0.35
b0565,0.002267105891278036,Chemostat.mu.0.35,0.35
b4058,0.0001078031985036294,Chemostat.mu.0.35,0.35
b4266,0.00012075808931093229,Chemostat.mu.0.35,0.35
b1740,0.0004719281651231825,Chemostat.mu.0.35,0.35
b2779,0.0055058285931037995,Chemostat.mu.0.35,0.35
b2935,0.0015638403903101574,Chemostat.mu.0.35,0.35
b4384,0.0005367026191596979,Chemostat.mu.0.35,0.35
b1538,0.0002530830454140984,Chemostat.mu.0.35,0.35
b2523,0.0010641517448856037,Chemostat.mu.0.35,0.35
b2310,0.004904351519907587,Chemostat.mu.0.35,0.35
b0333,0.0003257229688693334,Chemostat.mu.0.35,0.35
b3962,0.0006153573133468943,Chemostat.mu.0.35,0.35
b3011,0.00011566866792234894,Chemostat.mu.0.35,0.35
b0586,2.9935051258303863e-05,Chemostat.mu.0.35,0.35
b0463,0.0004858084052738644,Chemostat.mu.0.35,0.35
b0929,0.013648902814837138,Chemostat.mu.0.35,0.35
b2477,0.0002503069973839622,Chemostat.mu.0.35,0.35
b2514,0.00034515530508028876,Chemostat.mu.0.35,0.35
b3984,0.0022856128781456077,Chemostat.mu.0.35,0.35
b1288,0.0006569980337989402,Chemostat.mu.0.35,0.35
b4036,0.002220838424109093,Chemostat.mu.0.35,0.35
b3417,0.0003104547047035834,Chemostat.mu.0.35,0.35
b3916,0.0002553964187725456,Chemostat.mu.0.35,0.35
b3599,0.0009253493433787896,Chemostat.mu.0.35,0.35
b3751,0.004811816585569701,Chemostat.mu.0.35,0.35
b1131,0.0004316754686862047,Chemostat.mu.0.35,0.35
b3359,0.0007726667017212892,Chemostat.mu.0.35,0.35
b0072,0.0011844471595248514,Chemostat.mu.0.35,0.35
b1261,0.0009114691032281076,Chemostat.mu.0.35,0.35
b2903,0.00018923394072096203,Chemostat.mu.0.35,0.35
b3940,0.00011659401726572703,Chemostat.mu.0.35,0.35
b0655,0.001249221613561366,Chemostat.mu.0.35,0.35
b3251,0.0007263992345523501,Chemostat.mu.0.35,0.35
b3500,0.000319708198137372,Chemostat.mu.0.35,0.35
b2284,0.00035209542515562926,Chemostat.mu.0.35,0.35
hldD,0.00043075011934282667,Chemostat.mu.0.35,0.35
b2610,0.00019987545816981875,Chemostat.mu.0.35,0.35
b0408,0.00023874013059172744,Chemostat.mu.0.35,0.35
b1452,0.00044555570883688674,Chemostat.mu.0.35,0.35
b2425,0.0005644630994610619,Chemostat.mu.0.35,0.35
b2569,0.0003891093988907808,Chemostat.mu.0.35,0.35
b2215,0.004335261673729628,Chemostat.mu.0.35,0.35
b3780,0.0001614734604195991,Chemostat.mu.0.35,0.35
b3407,0.0001078031985036294,Chemostat.mu.0.35,0.35
b0059,7.171457411185614e-05,Chemostat.mu.0.35,0.35
b3314,0.0026650061089309135,Chemostat.mu.0.35,0.35
b3617,2.5215769607072036e-05,Chemostat.mu.0.35,0.35
b4383,0.0004811816585569701,Chemostat.mu.0.35,0.35
b1854,0.0007541597148537129,Chemostat.mu.0.35,0.35
b3919,0.0014620519625384903,Chemostat.mu.0.35,0.35
b3176,0.00045712257562912154,Chemostat.mu.0.35,0.35
b1817,0.0022717326379949263,Chemostat.mu.0.35,0.35
b0474,0.0005644630994610619,Chemostat.mu.0.35,0.35
b0754,0.0007772934484381834,Chemostat.mu.0.35,0.35
b2938,0.00037846788144192504,Chemostat.mu.0.35,0.35
b3941,0.00033173773960129587,Chemostat.mu.0.35,0.35
b4267,4.288994206560685e-05,Chemostat.mu.0.35,0.35
b2661,0.0006708782739496222,Chemostat.mu.0.35,0.35
b1109,0.00012029541463924229,Chemostat.mu.0.35,0.35
lpoA,0.00019247266342278826,Chemostat.mu.0.35,0.35
b0334,0.0007819201951550769,Chemostat.mu.0.35,0.35
b2520,9.392295835294706e-05,Chemostat.mu.0.35,0.35
b0812,0.0007217724878354556,Chemostat.mu.0.35,0.35
b1018,0.00014990659362736428,Chemostat.mu.0.35,0.35
b0839,0.00034284193172184153,Chemostat.mu.0.35,0.35
b1236,0.0003086040060168262,Chemostat.mu.0.35,0.35
b1215,0.0006292375534975764,Chemostat.mu.0.35,0.35
b4375,0.0001318622814314771,Chemostat.mu.0.35,0.35
b3296,0.0018784591670589397,Chemostat.mu.0.35,0.35
b3341,0.003803185801286822,Chemostat.mu.0.35,0.35
b2585,0.000261411189504508,Chemostat.mu.0.35,0.35
b3966,0.00017535370057028104,Chemostat.mu.0.35,0.35
b2913,0.0020681557824515926,Chemostat.mu.0.35,0.35
b2097,0.0010826587317531845,Chemostat.mu.0.35,0.35
b0767,0.0008513213959084865,Chemostat.mu.0.35,0.35
b1849,0.00029981318725472763,Chemostat.mu.0.35,0.35
b3433,0.0015129461764243238,Chemostat.mu.0.35,0.35
b2662,0.0006107305666300009,Chemostat.mu.0.35,0.35
b3447,9.90123797415308e-05,Chemostat.mu.0.35,0.35
b3847,0.0004765549118400769,Chemostat.mu.0.35,0.35
b0243,0.00029333574185107616,Chemostat.mu.0.35,0.35
b0242,0.00016933892983831864,Chemostat.mu.0.35,0.35
b1175,0.0006061038199131068,Chemostat.mu.0.35,0.35
b0419,0.0001318622814314771,Chemostat.mu.0.35,0.35
b0432,0.0005968503264793192,Chemostat.mu.0.35,0.35
b1002,0.0005552096060272733,Chemostat.mu.0.35,0.35
mdoG,0.0003266483182127125,Chemostat.mu.0.35,0.35
corC,9.299760900956831e-05,Chemostat.mu.0.35,0.35
b1130,0.0005505828593103799,Chemostat.mu.0.35,0.35
b3336,0.001091912225186975,Chemostat.mu.0.35,0.35
b2614,0.0006431177936482582,Chemostat.mu.0.35,0.35
b3730,0.00012631018537120472,Chemostat.mu.0.35,0.35
b0574,0.0003821692788154403,Chemostat.mu.0.35,0.35
b3320,0.0014805589494060619,Chemostat.mu.0.35,0.35
b2515,9.392295835294706e-05,Chemostat.mu.0.35,0.35
b0931,0.00013001158274471994,Chemostat.mu.0.35,0.35
b2901,9.716168105477269e-05,Chemostat.mu.0.35,0.35
b4382,4.21033951237349e-05,Chemostat.mu.0.35,0.35
b3831,0.000976243557264627,Chemostat.mu.0.35,0.35
b2498,0.0017211497786845486,Chemostat.mu.0.35,0.35
b1207,0.0012723553471458374,Chemostat.mu.0.35,0.35
b3957,0.00025169502139903036,Chemostat.mu.0.35,0.35
b4139,0.0003252602941976444,Chemostat.mu.0.35,0.35
b0166,0.000999377290849089,Chemostat.mu.0.35,0.35
b2019,0.0004219593005807281,Chemostat.mu.0.35,0.35
b0237,0.000990123797415308,Chemostat.mu.0.35,0.35
b2908,0.0002831568990739095,Chemostat.mu.0.35,0.35
b0077,0.00019987545816981875,Chemostat.mu.0.35,0.35
b2309,0.0016286148443466718,Chemostat.mu.0.35,0.35
b2296,0.0006708782739496222,Chemostat.mu.0.35,0.35
b1611,0.000638491046931365,Chemostat.mu.0.35,0.35
b3733,0.00044185431146337147,Chemostat.mu.0.35,0.35
b3894,1.2954890807303088e-05,Chemostat.mu.0.35,0.35
b1604,0.0005274491257259103,Chemostat.mu.0.35,0.35
b2687,0.0006107305666300009,Chemostat.mu.0.35,0.35
b2294,0.00014851856961229523,Chemostat.mu.0.35,0.35
b3012,7.772934484381826e-05,Chemostat.mu.0.35,0.35
b4263,7.86546941871971e-05,Chemostat.mu.0.35,0.35
b0197,0.0035764752121590165,Chemostat.mu.0.35,0.35
b2042,0.0005875968330455314,Chemostat.mu.0.35,0.35
b3189,0.00014944391895567428,Chemostat.mu.0.35,0.35
b2041,0.00011751936660910608,Chemostat.mu.0.35,0.35
b2699,0.0006292375534975764,Chemostat.mu.0.35,0.35
b2411,0.00014481717223878096,Chemostat.mu.0.35,0.35
b2576,0.00018229382064562156,Chemostat.mu.0.35,0.35
b1323,7.263992345523491e-05,Chemostat.mu.0.35,0.35
b0168,0.00020403953021502303,Chemostat.mu.0.35,0.35
b3303,0.001207580893109323,Chemostat.mu.0.35,0.35
b4200,0.001059524998168713,Chemostat.mu.0.35,0.35
b0661,0.00014481717223878096,Chemostat.mu.0.35,0.35
b1086,2.0959162627529543e-05,Chemostat.mu.0.35,0.35
b1637,0.0004344515167163418,Chemostat.mu.0.35,0.35
b2688,0.00014851856961229523,Chemostat.mu.0.35,0.35
b0154,0.0006061038199131068,Chemostat.mu.0.35,0.35
b3833,0.00016471218312142432,Chemostat.mu.0.35,0.35
b0420,0.0001568467137027048,Chemostat.mu.0.35,0.35
b0124,4.201086018939699e-05,Chemostat.mu.0.35,0.35
b3600,0.0002262479144561136,Chemostat.mu.0.35,0.35
b2465,0.000522822379009016,Chemostat.mu.0.35,0.35
b1197,7.495329681368196e-05,Chemostat.mu.0.35,0.35
b0679,0.0008513213959084865,Chemostat.mu.0.35,0.35
b4005,0.00025169502139903036,Chemostat.mu.0.35,0.35
b0945,0.00014019042552188666,Chemostat.mu.0.35,0.35
b3744,0.0001628614844346672,Chemostat.mu.0.35,0.35
b0031,0.00024012815460679553,Chemostat.mu.0.35,0.35
b3772,4.238099992674852e-05,Chemostat.mu.0.35,0.35
b4054,0.0004626746716893948,Chemostat.mu.0.35,0.35
b0811,0.002544710694291675,Chemostat.mu.0.35,0.35
b1603,0.0008235609156071227,Chemostat.mu.0.35,0.35
b1602,0.0009484830769632592,Chemostat.mu.0.35,0.35
b3553,0.00021421837299218972,Chemostat.mu.0.35,0.35
hldE,0.00020496487955840208,Chemostat.mu.0.35,0.35
b0462,0.0002877836457908038,Chemostat.mu.0.35,0.35
b0740,0.00040484033772821985,Chemostat.mu.0.35,0.35
b3357,0.00045434652759898534,Chemostat.mu.0.35,0.35
b1067,0.00011705669193741703,Chemostat.mu.0.35,0.35
b3054,0.0001105792465337656,Chemostat.mu.0.35,0.35
b3352,2.7344073096843182e-05,Chemostat.mu.0.35,0.35
b0239,4.9968864542454635e-05,Chemostat.mu.0.35,0.35
b0763,0.0019108463940772013,Chemostat.mu.0.35,0.35
b0605,0.00814307422173334,Chemostat.mu.0.35,0.35
b2480,0.0005320758724428037,Chemostat.mu.0.35,0.35
b2526,0.0001290862334013409,Chemostat.mu.0.35,0.35
b3229,0.0004996886454245465,Chemostat.mu.0.35,0.35
b0888,0.000522822379009016,Chemostat.mu.0.35,0.35
b3234,0.0003442299557369097,Chemostat.mu.0.35,0.35
b0632,0.0002165317463506369,Chemostat.mu.0.35,0.35
b4392,3.19245523465682e-05,Chemostat.mu.0.35,0.35
b3162,0.00015638403903101575,Chemostat.mu.0.35,0.35
b3418,0.0001554586896876367,Chemostat.mu.0.35,0.35
b3982,0.0003830946281588184,Chemostat.mu.0.35,0.35
b3067,0.00030027586192641665,Chemostat.mu.0.35,0.35
b2891,0.0003553341478574554,Chemostat.mu.0.35,0.35
b1203,0.00038263195348712934,Chemostat.mu.0.35,0.35
b1091,0.0003544087985140764,Chemostat.mu.0.35,0.35
b0423,5.5058285931037995e-05,Chemostat.mu.0.35,0.35
b0756,0.0003252602941976444,Chemostat.mu.0.35,0.35
b0755,0.0019108463940772013,Chemostat.mu.0.35,0.35
b4252,0.0019941278349812873,Chemostat.mu.0.35,0.35
b4381,0.0001698016045100077,Chemostat.mu.0.35,0.35
b2476,0.0009947505441321985,Chemostat.mu.0.35,0.35
b0337,0.0005968503264793192,Chemostat.mu.0.35,0.35
b2601,0.0002017261568565759,Chemostat.mu.0.35,0.35
b2905,6.153573133468944e-05,Chemostat.mu.0.35,0.35
b1260,0.000652371287082046,Chemostat.mu.0.35,0.35
b0032,0.0008513213959084865,Chemostat.mu.0.35,0.35
b3458,0.0006662515272327278,Chemostat.mu.0.35,0.35
b1851,1.915473140794092e-05,Chemostat.mu.0.35,0.35
b0094,0.00018044312195886344,Chemostat.mu.0.35,0.35
b2241,7.587864615706072e-06,Chemostat.mu.0.35,0.35
b4349,5.875968330455314e-05,Chemostat.mu.0.35,0.35
b3464,0.00037846788144192504,Chemostat.mu.0.35,0.35
b3388,0.00018368184466068964,Chemostat.mu.0.35,0.35
b2007,0.001133552945639018,Chemostat.mu.0.35,0.35
b3644,0.0001614734604195991,Chemostat.mu.0.35,0.35
b0820,7.263992345523491e-05,Chemostat.mu.0.35,0.35
b1108,0.00011798204128079516,Chemostat.mu.0.35,0.35
b2511,0.00011150459587714368,Chemostat.mu.0.35,0.35
b3192,0.00018969661539265203,Chemostat.mu.0.35,0.35
b3908,0.003659756653063112,Chemostat.mu.0.35,0.35
b0015,0.00018368184466068964,Chemostat.mu.0.35,0.35
b4175,0.0002405908292784855,Chemostat.mu.0.35,0.35
b2081,6.52371287082046e-05,Chemostat.mu.0.35,0.35
b0759,0.00018368184466068964,Chemostat.mu.0.35,0.35
b2036,0.00017535370057028104,Chemostat.mu.0.35,0.35
b0572,0.00028732097111911376,Chemostat.mu.0.35,0.35
b0779,7.86546941871971e-05,Chemostat.mu.0.35,0.35
b3961,9.068423565112134e-05,Chemostat.mu.0.35,0.35
b1658,0.00023318803453145504,Chemostat.mu.0.35,0.35
b4129,0.00014574252158215903,Chemostat.mu.0.35,0.35
b3305,0.0015036926829905335,Chemostat.mu.0.35,0.35
b0406,7.958004353057588e-05,Chemostat.mu.0.35,0.35
b3384,0.0002452175759953789,Chemostat.mu.0.35,0.35
b1095,0.0005367026191596979,Chemostat.mu.0.35,0.35
b1093,0.0004858084052738644,Chemostat.mu.0.35,0.35
b2153,0.0006061038199131068,Chemostat.mu.0.35,0.35
b0109,0.0001004004037565989,Chemostat.mu.0.35,0.35
b0757,0.00018738324203420488,Chemostat.mu.0.35,0.35
b2388,0.00022717326379949267,Chemostat.mu.0.35,0.35
b1613,0.0002521576960707203,Chemostat.mu.0.35,0.35
b1723,0.0001614734604195991,Chemostat.mu.0.35,0.35
b1200,0.00029055969382094,Chemostat.mu.0.35,0.35
b4232,0.0002581724668026818,Chemostat.mu.0.35,0.35
b2149,0.0002091289516036064,Chemostat.mu.0.35,0.35
b3453,0.00012168343865431039,Chemostat.mu.0.35,0.35
b0908,0.00019524871145292443,Chemostat.mu.0.35,0.35
b2021,0.00032896169157115967,Chemostat.mu.0.35,0.35
b2020,0.0005043153921414397,Chemostat.mu.0.35,0.35
b1123,0.0007171457411185614,Chemostat.mu.0.35,0.35
b1440,0.0002503069973839622,Chemostat.mu.0.35,0.35
b0830,0.0001004004037565989,Chemostat.mu.0.35,0.35
b2599,0.0008652016360591675,Chemostat.mu.0.35,0.35
b0863,0.0004996886454245465,Chemostat.mu.0.35,0.35
b1263,0.00037893055611361407,Chemostat.mu.0.35,0.35
b0073,0.0018738324203420487,Chemostat.mu.0.35,0.35
b3001,0.00018738324203420488,Chemostat.mu.0.35,0.35
b1444,0.0006755050206665165,Chemostat.mu.0.35,0.35
b3253,0.00032896169157115967,Chemostat.mu.0.35,0.35
b3472,0.00015730938837439385,Chemostat.mu.0.35,0.35
b1431,0.00036551299063462215,Chemostat.mu.0.35,0.35
gmhA,0.0006569980337989402,Chemostat.mu.0.35,0.35
coaB,0.00013139960675978804,Chemostat.mu.0.35,0.35
wzzB,0.00029055969382094,Chemostat.mu.0.35,0.35
b1333,0.0004182579032072128,Chemostat.mu.0.35,0.35
b3405,0.0001827564953173106,Chemostat.mu.0.35,0.35
b0660,0.00016517485779311435,Chemostat.mu.0.35,0.35
b2665,0.0005922235797624247,Chemostat.mu.0.35,0.35
b1004,0.001147433185789699,Chemostat.mu.0.35,0.35
b3706,8.975888630774257e-05,Chemostat.mu.0.35,0.35
b2517,5.413293658765913e-05,Chemostat.mu.0.35,0.35
b2501,5.783433396117437e-05,Chemostat.mu.0.35,0.35
b2422,0.00016656288180818242,Chemostat.mu.0.35,0.35
b3347,0.000522822379009016,Chemostat.mu.0.35,0.35
b3401,0.0004145565058336975,Chemostat.mu.0.35,0.35
b1681,4.7192816512318246e-05,Chemostat.mu.0.35,0.35
b0085,0.00011381796923559085,Chemostat.mu.0.35,0.35
b3620,1.6610020713649243e-05,Chemostat.mu.0.35,0.35
b2000,3.326630889446748e-05,Chemostat.mu.0.35,0.35
b0526,0.00010132575309997699,Chemostat.mu.0.35,0.35
b0172,0.0004765549118400769,Chemostat.mu.0.35,0.35
b1718,0.0007310259812692433,Chemostat.mu.0.35,0.35
b3306,0.000990123797415308,Chemostat.mu.0.35,0.35
b3590,1.873832420342049e-05,Chemostat.mu.0.35,0.35
b1092,0.0003590355452309707,Chemostat.mu.0.35,0.35
b3803,0.00014805589494060618,Chemostat.mu.0.35,0.35
b0134,0.0004996886454245465,Chemostat.mu.0.35,0.35
b0133,0.00022578523978442454,Chemostat.mu.0.35,0.35
b2947,0.000261411189504508,Chemostat.mu.0.35,0.35
b2417,0.0034515530508028875,Chemostat.mu.0.35,0.35
b3430,0.00014296647355202286,Chemostat.mu.0.35,0.35
b4322,0.00016517485779311435,Chemostat.mu.0.35,0.35
b1901,8.513213959084866e-05,Chemostat.mu.0.35,0.35
b2169,6.801317673834098e-05,Chemostat.mu.0.35,0.35
b2092,0.002396654799351065,Chemostat.mu.0.35,0.35
b1982,0.00016193613509128815,Chemostat.mu.0.35,0.35
b0104,0.00016563753246480337,Chemostat.mu.0.35,0.35
b2312,0.00013093693208809899,Chemostat.mu.0.35,0.35
b0480,0.00015592136435932575,Chemostat.mu.0.35,0.35
b3959,0.00036690101464969025,Chemostat.mu.0.35,0.35
b1693,7.86546941871971e-05,Chemostat.mu.0.35,0.35
b3572,0.00012492216135613662,Chemostat.mu.0.35,0.35
b3939,0.00020820360226022732,Chemostat.mu.0.35,0.35
b3008,0.00033728983566156827,Chemostat.mu.0.35,0.35
b1764,0.00017211497786845484,Chemostat.mu.0.35,0.35
b2752,0.00012862355872965184,Chemostat.mu.0.35,0.35
b2762,0.00013093693208809899,Chemostat.mu.0.35,0.35
b2818,7.772934484381826e-05,Chemostat.mu.0.35,0.35
b2022,0.00040900440977342513,Chemostat.mu.0.35,0.35
b0871,0.00022393454109766737,Chemostat.mu.0.35,0.35
b2239,2.75754104326879e-05,Chemostat.mu.0.35,0.35
b3735,0.0008374411557578047,Chemostat.mu.0.35,0.35
b0356,0.00012260878799768944,Chemostat.mu.0.35,0.35
nfnB,0.0001540706656725686,Chemostat.mu.0.35,0.35
rmlA,0.0001045644758018032,Chemostat.mu.0.35,0.35
b0145,0.000638491046931365,Chemostat.mu.0.35,0.35
b1831,0.00027344073096843185,Chemostat.mu.0.35,0.35
b4401,0.0009207225966618954,Chemostat.mu.0.35,0.35
b2784,5.9222357976242477e-05,Chemostat.mu.0.35,0.35
b1376,0.0007125189944016681,Chemostat.mu.0.35,0.35
b0607,0.00014898124428398523,Chemostat.mu.0.35,0.35
b3233,0.00038263195348712934,Chemostat.mu.0.35,0.35
b3764,0.00034052855836339446,Chemostat.mu.0.35,0.35
b2512,0.00026094851483281895,Chemostat.mu.0.35,0.35
b1449,0.00016332415910635625,Chemostat.mu.0.35,0.35
b4173,7.819201951550767e-05,Chemostat.mu.0.35,0.35
b1237,0.003918854469209169,Chemostat.mu.0.35,0.35
b2669,0.00026511258687802325,Chemostat.mu.0.35,0.35
b1539,0.0003479313531104249,Chemostat.mu.0.35,0.35
b2595,0.00012631018537120472,Chemostat.mu.0.35,0.35
b4161,6.107305666300009e-05,Chemostat.mu.0.35,0.35
b1727,4.858084052738645e-05,Chemostat.mu.0.35,0.35
b2431,0.00013417565478992424,Chemostat.mu.0.35,0.35
b4214,0.0001318622814314771,Chemostat.mu.0.35,0.35
b3724,7.310259812692432e-05,Chemostat.mu.0.35,0.35
b3891,7.032655009678794e-05,Chemostat.mu.0.35,0.35
b0167,0.0001230714626693785,Chemostat.mu.0.35,0.35
b1064,0.00027529142965518994,Chemostat.mu.0.35,0.35
b3363,0.00019247266342278826,Chemostat.mu.0.35,0.35
b1324,0.002965744645529024,Chemostat.mu.0.35,0.35
b2989,0.00024891897336889416,Chemostat.mu.0.35,0.35
b1272,0.00010548982514518225,Chemostat.mu.0.35,0.35
b0381,1.822938206456215e-05,Chemostat.mu.0.35,0.35
b3513,2.9102236849262907e-06,Chemostat.mu.0.35,0.35
b0393,6.847585141003042e-05,Chemostat.mu.0.35,0.35
